# S0 CLI 레퍼런스 — 파일별 최상위 선언 수
# 문법 3dea6df · tree-sitter 0.26.12
# 쿼리 crates/pal-extract/queries/kotlin/top-level.scm
path	parse	declarations
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/annotation/SharedTransactional.kt	fail	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/annotation/TenantTransactional.kt	fail	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/AuditContextHolder.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/config/AuditConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/config/AuditMongoConfig.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/controller/AuditLogController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/handler/DefaultAuditHandler.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/model/AuditLogDocument.kt	ok	6
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/model/dto/AuditLogMetaDto.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/model/dto/AuditLogSearchDto.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/publisher/ConsoleAuditPublisher.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/publisher/MariaDbAuditPublisher.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/publisher/MongoAuditPublisher.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/repository/AuditLogRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/service/AuditLogSearchService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/service/InternalAuditService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/service/impl/AuditLogSearchServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/task/AuditLogCleanupScheduler.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/tracking/ChangeTrackingProvider.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/audit/tracking/ChangeTrackingRegistry.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/base/BaseController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/constant/Entrypoint.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/error/DomainError.kt	ok	9
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETAuthenticationException.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETAuthorizationException.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETNotFoundException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETRuntimeException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETServiceFailureException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/ETTenantException.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/exception/I18nMessageException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/filter/LoginTenantFilter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/filter/MDCLoggingFilter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/filter/RefreshTokenTenantFilter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/filter/TranslateFilter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/messages/CompositeMessageSource.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/messages/DatabaseMessageSource.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/messages/LocaleMapRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/messages/MessageResourceHistoryRepository.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/messages/MessageResourceRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/db/BaseTables.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/db/TypeConverter.kt	ok	11
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/PageData.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/msg/CommonResultCode.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/msg/FreeMarkerDto.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/msg/I18nCodeMessage.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/msg/I18nServiceResultMessage.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/request/RangeOption.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/response/ResultType.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/model/dto/response/Results.kt	ok	22
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/serdes/jackson/deserializer/InstantDateDeserializer.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/serdes/jackson/serializer/InstantDateSerializer.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/DateUtil.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ExceptionExtensions.kt	ok	12
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ExceptionToResultConverter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ExposedUtil.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/FreeMarkerUtil.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/MessageResolver.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ModernDateUtil.kt	ok	28
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ObjectUtil.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/PagingExtensions.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ResponseHandler.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ResultsDsl.kt	ok	17
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/StringUtil.kt	ok	10
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/TypeAliases.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ValidationUtil.kt	ok	17
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/common/util/ValueUtil.kt	ok	6
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/AsyncConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/CacheConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/CookieSecurityProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/CorsProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/CspProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/DataSourceConfig.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/DwpRedisConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/DwpRedisProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/DwpValidationProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/ExposedConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/FlywayConfig.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/FreemarkerConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/HttpClientConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/JacksonConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/JwtProperties.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/MessageConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/MongoConfig.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/MultiTenantDatabaseManager.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/MultiTenantTransactionManager.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/PasswordEncoderConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/PatConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/PersistenceConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/PropertyEncryptionConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/QuartzConfig.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/RateLimitProperties.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/SharedSchemaTransactionManager.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/SharedSpringTransactionManager.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/SpaController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/TenantContext.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/TenantInterceptor.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/TenantReactorContextAccessor.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/TenantSpringTransactionManager.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/TenantStateValidationAspect.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/WebClientConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/config/WebSecurityConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/boxwoodtool/BoxwoodToolConst.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/boxwoodtool/controller/V1ProcessToolController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/boxwoodtool/model/dto/process/V1ProcessModelSearchCriteria.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/db/SyncBatchHistoryTable.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/model/dto/SyncBatchHistory.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/repository/SyncBatchHistoryRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/repository/impl/SyncBatchHistoryDslRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/service/SyncBatchHistoryService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/history/service/impl/SyncBatchHistoryServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/kafka/config/KafkaConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/kafka/listener/OrganizationMigrationListener.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/kafka/model/OrganizationMigrationEvent.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/rest/controller/DwpAuditLogController.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/statistics/controller/SystemMonitoringController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/statistics/model/dto/DwpBoxwoodDailyUsageCriteria.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/statistics/model/dto/DwpBoxwoodDailyUsageStatistics.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/statistics/service/DwpDailyUsageStatisticsService.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/controller/DwpTenantController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/DwpTenantAdminInfo.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/ErrorResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantAdminRequest.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantAdminResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantProvisionRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantResetResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/dto/TenantUpdateRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/exception/DwpTenantExceptionHandler.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/tenant/service/DwpTenantService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/toolshub/controller/ToolsHubController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/toolshub/service/impl/BoxwoodToolsHubServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/controller/DwpUserAndGroupSyncController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpDataVersionResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpGroupDeltaDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpGroupDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpPaginatedResponse.kt	ok	7
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpUserAndGroupSyncRequestEvent.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpUserDeltaDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpUserDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpUserGroupDeltaDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/model/DwpUserGroupDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/service/DwpUserAndGroupService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/service/DwpUserAndGroupSyncService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/service/impl/DwpUserAndGroupServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/dwp/user/service/impl/DwpUserAndGroupSyncServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/controller/MembershipTypeController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/GroupType.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/MembershipType.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/MembershipTypeName.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/db/BaseGroupTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/db/BaseMembershipTypeTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/model/dto/MembershipTypeDto.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/repository/MembershipTypeRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/repository/impl/MembershipTypeDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/service/MembershipTypeService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/group/base/service/impl/MembershipTypeServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/internal/execution/controller/ProcessExecutionController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/config/LLMTaskConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/controller/LLMTaskController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/controller/LLMTaskSSEController.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/engine/AutomationEngineClient.kt	ok	18
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/engine/StubAutomationEngineClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/ClaudeClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/GeminiClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMChatRequest.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMChatResponse.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMClientExceptions.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMClientFactory.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMProvider.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMProviderConfig.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMStreamChunk.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/StubLLMClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/BoxwoodMcpTool.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPAuditLogger.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolContext.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolExecutor.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolRegistry.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolResult.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/ToolCategory.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/context/GetProcessInfoTool.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/context/GetProcessVariablesTool.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/form/FillFormFieldTool.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/form/ValidateFormTool.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/CompleteTaskTool.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/GetTaskHistoryTool.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/SaveDraftTool.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/db/LLMConversationTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/ChatMessage.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/FormSchema.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMConversation.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMTask.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMTaskMetadata.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/ChatMessageRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/CompleteTaskRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/ExtendRetentionRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/LLMConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/SaveDraftRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/response/ChatMessageResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/response/ChatStreamEvent.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/response/ConversationResponse.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/response/LLMTaskResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/repository/ConversationRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/repository/LLMTaskRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/repository/impl/ConversationDslRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/repository/impl/LLMTaskEngineRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/scheduler/ConversationCleanupJob.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/ConversationService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/LLMChatService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/LLMTaskService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/ConversationServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMChatServiceImpl.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMChatServiceWithTools.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMTaskServiceImpl.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/controller/NotificationController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/model/db/NotificationTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/model/db/NotificationTemplateTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/model/dto/NotificationDto.kt	ok	7
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/repository/NotificationRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/repository/NotificationTemplateRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/repository/impl/NotificationDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/repository/impl/NotificationTemplateDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/scheduler/NotificationCleanupJob.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/notification/service/NotificationService.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/openapi/OpenApiEntrypoint.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/openapi/i18n/controller/OpenApiI18nController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/openapi/i18n/model/dto/MessageDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/openapi/trusted/auth/controller/V1DelegateUserAuthController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/controller/OrganizationController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/IOrganization.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/OrganizationGroup.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/OrganizationMembership.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/db/OrganizationGroupTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/db/OrganizationMembershipTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/model/dto/OrganizationTreeResponse.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/repository/OrganizationGroupRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/repository/OrganizationMembershipRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/repository/impl/OrganizationGroupDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/repository/impl/OrganizationMembershipDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/service/OrganizationGroupService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/service/OrganizationService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/service/impl/OrganizationGroupServiceImpl.kt	ok	1
